Group,NorthamID,sowRL_mean_Ctl,sowRL_mean_Mn,harvestRL_mean_Ctl,harvestRL_mean_Mn,RTI_mean_Ctl,RTI_mean_Mn,ChangeRL_mean_Ctl,ChangeRL_mean_Mn,Stdry_perP_Ctl,Stdry_perP_Mn,Rtdry_perP_Ctl,Rtdry_perP_Mn,RRL,RRTI,RRtdry,RStdry
Exp2,11026,28.11111111111111,31.33333333333333,275.5555555555556,231.66666666666663,18.215264323053464,8.884112974921392,250.2222222222222,202.0,0.175,0.1378888888888889,0.1031111111111111,0.0663333333333333,0.8407258064516128,0.4877290176721481,0.6433189655172414,0.7879365079365079
Exp2,11028,35.666666666666664,41.44444444444445,309.4444444444444,267.77777777777777,10.000316449925286,8.148437279667752,273.77777777777777,226.33333333333331,0.1575555555555555,0.1331111111111111,0.0787777777777777,0.0699999999999999,0.8653500897666069,0.8148179430590549,0.8885754583921014,0.844851904090268
Exp2,11029,36.66666666666666,30.555555555555557,316.94444444444446,274.44444444444446,9.408011434325088,11.176353007804622,278.11111111111114,243.88888888888889,0.2346666666666666,0.1924444444444444,0.1221666666666666,0.1025555555555555,0.8659070990359334,1.1879612483279671,0.8394724874943156,0.8200757575757576
Exp2,11030,33.111111111111114,35.77777777777778,345.0,281.3888888888889,11.000630276509206,7.164046601546602,311.8888888888889,242.55555555555557,0.1528888888888888,0.1364999999999999,0.0924444444444444,0.0676666666666666,0.8156199677938809,0.651239649135808,0.7319711538461539,0.8928052325581395
Exp2,11031,50.55555555555555,52.0,307.22222222222223,285.0,6.390223247471233,5.7416558540324045,256.6666666666667,233.0,0.1424444444444444,0.1119999999999999,0.0765555555555555,0.0572222222222222,0.9276672694394212,0.8985063012163962,0.7474600870827286,0.7862714508580342
Exp2,11032,33.22222222222222,35.44444444444444,317.77777777777777,298.3333333333333,10.303374203051568,8.385799405232179,283.1666666666667,261.22222222222223,0.1625555555555555,0.1454444444444444,0.0897777777777777,0.0733333333333333,0.9388111888111887,0.8138886582172802,0.8168316831683169,0.8947368421052634
Exp2,12001,34.666666666666664,35.333333333333336,290.0,273.8888888888889,8.237930921160734,8.156168308342222,253.7222222222222,236.44444444444443,0.1592222222222222,0.1463333333333333,0.0833888888888888,0.0718333333333333,0.9444444444444444,0.9900748605929084,0.8614257161892072,0.9190509420795534
Exp2,12002,28.444444444444443,24.666666666666668,303.3333333333333,242.77777777777771,12.307113994895104,11.81969737097657,274.8888888888889,216.7222222222222,0.2124444444444444,0.1707777777777777,0.1043333333333333,0.0842777777777777,0.8003663003663003,0.9603955383755516,0.8077742279020235,0.8038702928870293
Exp2,12003,24.88888888888889,24.444444444444443,226.66666666666669,223.33333333333331,8.517533840114485,20.17377260981912,205.25,199.33333333333331,0.1975,0.1686666666666666,0.0974166666666666,0.0821666666666666,0.9852941176470588,2.3684992614655656,0.8434559452523525,0.8540084388185654
Exp2,12004,19.55555555555556,27.111111111111114,269.1666666666667,255.0,12.553299097416746,11.144517999781158,246.83333333333331,223.16666666666663,0.1836666666666666,0.1306666666666666,0.0868333333333333,0.0668333333333333,0.9473684210526316,0.8877760271062536,0.7696737044145875,0.7114337568058077
Exp2,12005,25.222222222222225,16.11111111111111,251.66666666666663,165.0,11.14563492063492,17.17361111111111,213.33333333333331,145.66666666666666,0.1448333333333333,0.0955,0.085,0.0508333333333333,0.6556291390728477,1.5408373980845231,0.5980392156862745,0.6593785960874571
Exp2,12006,25.222222222222214,25.88888888888889,251.66666666666663,256.6666666666667,8.961004273504274,11.02579365079365,223.0,231.5,0.1849999999999999,0.1628333333333333,0.1001666666666666,0.0813333333333333,1.0198675496688745,1.2304194166489246,0.8119800332778702,0.8801801801801804
Exp2,12007,24.55555555555556,25.0,278.8888888888889,243.33333333333331,13.009391810991309,9.350478343609147,254.33333333333331,215.16666666666663,0.1292222222222222,0.0923333333333333,0.0788888888888889,0.0520555555555555,0.8725099601593626,0.7187483073351026,0.6598591549295774,0.7145313843508169
Exp2,12008,39.55555555555555,35.666666666666664,356.11111111111114,268.3333333333333,9.11756362580399,7.980874355522943,316.1111111111111,232.66666666666663,0.1656666666666666,0.1387777777777777,0.0908333333333333,0.0698888888888888,0.7535101404056161,0.8753297134045704,0.7694189602446483,0.8376928236083167
Exp2,12010,25.666666666666668,35.55555555555556,216.11111111111111,271.11111111111114,13.741411701556627,10.418621281464532,194.0,239.11111111111111,0.1996666666666666,0.1435555555555555,0.0936666666666666,0.0738333333333333,1.2544987146529565,0.7581914804491527,0.7882562277580069,0.7189760712298274
Exp2,12011,30.666666666666668,36.44444444444445,295.0,235.83333333333331,8.667123807788107,7.05066915655151,259.0,198.16666666666663,0.1928333333333333,0.1746666666666666,0.094,0.0855,0.7994350282485876,0.8134958393251424,0.9095744680851064,0.905790838375108
Exp2,12012,23.666666666666668,17.833333333333332,160.0,165.0,7.081096681096682,8.25,131.0,145.0,0.1348333333333333,0.131,0.0781666666666666,0.072,1.03125,1.1650737691555264,0.9211087420042642,0.9715698393077874
Exp2,12013,30.111111111111114,24.77777777777777,316.1111111111111,246.66666666666663,15.734866984866985,12.27024858765055,286.0,221.33333333333331,0.1535555555555555,0.1268333333333333,0.083,0.0669444444444444,0.7803163444639719,0.7798126669549521,0.8065595716198125,0.8259768451519537
Exp2,12016,25.444444444444443,36.44444444444445,304.4444444444444,351.66666666666663,15.360325948561242,9.171419152456306,278.27777777777777,305.83333333333337,0.1716666666666666,0.1476666666666666,0.0861111111111111,0.067,1.155109489051095,0.5970849305652506,0.7780645161290322,0.8601941747572815
Exp2,12017,31.666666666666668,38.0,380.0,238.33333333333331,12.160822510822513,4.76019166019166,346.3333333333333,187.7777777777778,0.1796666666666666,0.156,0.0956666666666666,0.0687777777777777,0.6271929824561404,0.3914366529036447,0.7189314750290361,0.868274582560297
Exp2,12018,18.11111111111111,14.611111111111112,225.8333333333333,262.5,24.234169653524493,12.511904761904765,207.33333333333331,248.0,0.1815,0.13375,0.0871666666666666,0.06425,1.1623616236162362,0.5162918697354706,0.737093690248566,0.7369146005509642
Exp2,12019,34.11111111111111,39.22222222222222,233.33333333333331,242.7777777777778,8.404870954010121,9.114092592420766,199.22222222222223,203.55555555555557,0.2028888888888889,0.1548888888888888,0.0872222222222222,0.0711111111111111,1.0404761904761906,1.084382216251906,0.8152866242038217,0.7634173055859802
Exp2,12020,20.666666666666668,30.88888888888889,260.0,211.66666666666663,7.647058823529412,7.812634932515517,226.0,176.77777777777774,0.282,0.2157222222222222,0.135,0.0960555555555555,0.8141025641025641,1.021652260405875,0.7115226337448559,0.7649724192277385
Exp2,12021,30.222222222222214,29.222222222222214,287.77777777777777,248.8888888888889,15.142592592592592,10.374915824915826,254.38888888888889,207.77777777777771,0.2265555555555555,0.1944444444444444,0.0971111111111111,0.0742222222222222,0.864864864864865,0.6851479204420382,0.7643020594965676,0.8582638548307995
Exp2,12023,28.0,19.666666666666668,242.5,227.2222222222222,9.480510480054091,15.788636363636364,213.0,204.2222222222222,0.1687777777777777,0.1416666666666666,0.0833888888888888,0.067,0.9369988545246276,1.6653782933792276,0.8034643570952699,0.8393680052666228
Exp2,12024,42.55555555555556,42.66666666666666,339.4444444444444,316.6666666666667,8.324550250252825,10.24843940101293,296.8888888888889,274.0,0.2304444444444444,0.2124444444444444,0.1082222222222222,0.0943333333333333,0.932896890343699,1.231110281387475,0.8716632443531827,0.9218900675024108
Exp2,12025,27.666666666666668,31.33333333333333,310.22222222222223,301.6666666666667,11.663358671581804,11.785426558553626,282.5555555555556,270.3333333333333,0.2205555555555555,0.1684444444444444,0.097,0.0786666666666666,0.9724212034383954,1.010465929275522,0.8109965635738832,0.763727959697733
Exp2,12026,27.222222222222225,19.11111111111111,267.77777777777777,248.8888888888889,14.877136752136751,27.487566137566137,242.2777777777778,229.22222222222223,0.2087222222222222,0.1951111111111111,0.1103333333333333,0.095,0.9294605809128632,1.847638197828503,0.8610271903323264,0.9347883949960074
Exp2,12029,25.0,30.0,229.16666666666663,240.0,10.630854282170072,9.81712962962963,206.0,221.33333333333331,0.2446666666666666,0.2008888888888889,0.1055,0.0854444444444444,1.0472727272727274,0.9234563252451676,0.8098999473407057,0.821071752951862
Exp2,12030,28.88888888888889,15.944444444444445,305.0,245.0,7.252935789700495,22.597222222222214,257.0,232.5,0.17125,0.1551666666666666,0.09125,0.0718333333333333,0.8032786885245902,3.1155966187252506,0.7872146118721461,0.9060827250608272
Exp2,12031,43.55555555555555,50.44444444444445,305.5555555555556,287.22222222222223,7.686178796488728,6.041680566988365,262.0,236.77777777777771,0.1973333333333333,0.1774444444444444,0.1054444444444444,0.083,0.9399999999999998,0.7860447599460452,0.7871443624868282,0.8992117117117117
Exp2,13002,33.44444444444445,31.33333333333333,276.1111111111111,275.5555555555556,10.35702652699604,12.321601383366088,242.66666666666663,244.22222222222223,0.1534444444444444,0.1235555555555555,0.0796666666666666,0.0576666666666666,0.9979879275653926,1.1896852201014738,0.7238493723849373,0.8052136133236782
Exp2,13003,24.33333333333333,34.61111111111111,340.27777777777777,238.61111111111111,15.939733414733412,7.090346083788706,310.77777777777777,204.0,0.2099444444444444,0.1793888888888889,0.1125555555555555,0.0868888888888888,0.7012244897959183,0.4448221246432489,0.771964461994077,0.8544588515480286
Exp2,13005,37.22222222222222,39.11111111111112,338.8888888888889,307.77777777777777,10.287019244203153,8.305559872226539,301.6666666666667,268.6666666666667,0.1773333333333333,0.1434444444444444,0.0866666666666666,0.0616666666666666,0.9081967213114752,0.8073825541744575,0.7115384615384616,0.8088972431077694
Exp2,13006,30.222222222222225,31.5,300.8333333333333,272.5,11.430674562816058,8.466404143607209,269.8888888888889,238.7777777777778,0.2002777777777777,0.1736111111111111,0.0973333333333333,0.0718888888888888,0.9058171745152356,0.7406740605798008,0.7385844748858448,0.8668515950069349
Exp2,13007,33.333333333333336,34.77777777777778,341.6666666666667,285.8333333333333,14.533333333333331,9.754086950596715,310.5555555555556,251.7777777777778,0.1781666666666666,0.1517222222222222,0.0877777777777777,0.07,0.8365853658536584,0.6711527718300493,0.7974683544303799,0.8515746803866542
Exp2,13008,31.33333333333333,34.55555555555556,295.5555555555556,285.55555555555554,15.338683246577986,9.672746734021244,263.8333333333333,254.0555555555556,0.1701666666666666,0.1568888888888888,0.0913888888888889,0.0839444444444444,0.9661654135338344,0.6306112838062031,0.9185410334346504,0.9219719229513548
Exp2,13009,17.666666666666668,15.166666666666666,140.0,142.5,3.5,6.666666666666666,100.0,120.5,0.189,0.1565,0.083,0.064,1.0178571428571428,1.9047619047619049,0.7710843373493975,0.828042328042328
Exp2,13010,26.722222222222214,32.333333333333336,259.1666666666667,248.33333333333331,11.62201299292432,8.306921818434978,232.44444444444449,213.33333333333331,0.2101666666666666,0.1476666666666666,0.1066111111111111,0.0781111111111111,0.9581993569131833,0.714757574569257,0.7326732673267328,0.7026169706582077
Exp2,13012,20.55555555555556,29.38888888888889,291.9444444444444,247.5,18.679292929292927,9.992041154579852,275.0555555555556,215.5,0.1650555555555555,0.1081666666666666,0.0836666666666666,0.0553333333333333,0.8477640342530924,0.5349260912820903,0.6613545816733069,0.6553349040727029
Exp2,13013,33.55555555555555,43.44444444444445,288.8888888888889,290.0,9.271029338864246,8.455459414212589,255.33333333333331,246.55555555555557,0.1907777777777778,0.1594444444444444,0.0905555555555555,0.0653333333333333,1.0038461538461538,0.9120302724927448,0.7214723926380369,0.8357600465928946
Exp2,13014,33.22222222222222,31.666666666666668,343.8888888888889,229.16666666666663,11.444978632478632,9.933705144644556,307.1666666666667,203.16666666666663,0.243,0.1841666666666666,0.1231666666666666,0.0901666666666666,0.6663974151857834,0.8679531402928641,0.7320703653585928,0.7578875171467765
Exp2,13016,22.111111111111114,24.444444444444443,228.33333333333331,276.3888888888889,18.477994227994227,24.217120181405893,204.5555555555556,251.83333333333331,0.2114444444444444,0.1463333333333333,0.1156666666666666,0.0683888888888888,1.210462287104623,1.3105924746267574,0.5912584053794427,0.6920651602732527
Exp2,13017,32.11111111111111,27.88888888888889,269.4444444444444,300.55555555555554,9.306162948056778,16.944536373107805,237.55555555555557,266.6666666666667,0.1722777777777777,0.1436666666666666,0.0886111111111111,0.0751111111111111,1.1154639175257732,1.8207865548545972,0.8476489028213166,0.8339245404708159
Exp2,13018,31.38888888888889,25.55555555555556,298.3333333333333,275.8333333333333,9.127089867285946,28.381944444444446,265.11111111111114,251.83333333333331,0.2325,0.1821666666666666,0.1042222222222222,0.0918333333333333,0.9245810055865922,3.109637886460756,0.8811300639658848,0.7835125448028674
Exp2,13019,31.444444444444446,26.222222222222225,311.3888888888889,295.55555555555554,10.670975507103556,15.296723766078603,278.61111111111114,269.3333333333333,0.1880555555555555,0.174,0.0921666666666666,0.0803333333333333,0.9491525423728812,1.4334887898389177,0.8716094032549727,0.925258493353028
Exp2,13022,25.166666666666668,25.222222222222225,239.44444444444449,290.0,18.06124739458073,29.06479005743712,214.27777777777771,259.1666666666667,0.2309444444444444,0.2081666666666667,0.1173888888888888,0.1145,1.211136890951276,1.6092349228413758,0.9753904401325132,0.9013711811402456
Exp2,13024,42.55555555555556,41.888888888888886,328.0555555555556,300.0,7.3093519087307905,6.845890331269298,280.8333333333333,254.5,0.2178333333333333,0.1760555555555555,0.1045,0.0807222222222222,0.9144792548687553,0.9365933418928836,0.7724614566719832,0.8082121907676613
Exp2,13025,25.0,27.88888888888889,250.0,255.8333333333333,16.526803658586605,7.913647342995169,226.7777777777778,217.3333333333333,0.2463333333333333,0.24975,0.1245555555555555,0.11825,1.0233333333333332,0.4788371367190281,0.9493755575379124,1.0138700947225985
Exp2,13026,33.0,28.33333333333333,269.72222222222223,204.16666666666663,10.277001087021606,7.103394365491139,236.66666666666663,173.66666666666669,0.2109444444444444,0.1578333333333333,0.0962222222222222,0.072,0.7569515962924819,0.691193306816102,0.748267898383372,0.7482222807479588
Exp2,13027,30.33333333333333,42.94444444444445,323.88888888888886,281.6666666666667,11.116275676937445,7.260543882495102,292.27777777777777,238.7222222222222,0.2449444444444444,0.2288888888888889,0.1273888888888888,0.1047777777777777,0.8696397941680962,0.6531453603258782,0.8225032708242478,0.934452256747562
Exp2,13028,26.38888888888889,35.11111111111111,280.8333333333333,226.3888888888889,9.66562126642772,9.082836553424787,251.66666666666663,198.83333333333331,0.2105555555555555,0.1427777777777777,0.1190555555555555,0.0667777777777777,0.8061325420375867,0.93970540569108,0.5608959402706485,0.6781002638522426
Exp2,13029,37.22222222222222,28.88888888888889,286.6666666666667,278.3333333333333,7.942810709651074,12.360108024691357,249.44444444444443,249.44444444444443,0.1991111111111111,0.1738888888888889,0.1043333333333333,0.0817777777777777,0.9709302325581394,1.5561378051818553,0.7838125665601704,0.8733258928571429
Exp2,13030,36.0,34.833333333333336,230.2777777777778,290.8333333333333,8.075731749478386,10.347810368643705,192.83333333333331,247.5833333333333,0.2120555555555555,0.2385833333333333,0.1080555555555555,0.1194166666666666,1.2629674306393244,1.281346469849258,1.1051413881748071,1.1250982446947864
Exp2,13031,36.05555555555555,26.111111111111114,243.88888888888889,283.88888888888886,7.183928655448841,11.498773345995568,205.5,260.0,0.2735,0.2237777777777777,0.1483333333333333,0.1157777777777777,1.164009111617312,1.600624657828975,0.7805243445692883,0.8182002843794434
Exp2,13032,28.444444444444443,23.666666666666668,213.33333333333331,226.11111111111111,6.708425618309339,9.88148148148148,179.5,199.66666666666663,0.1753888888888889,0.159,0.0820555555555555,0.0741111111111111,1.0598958333333333,1.4729956093590582,0.903182125930941,0.90655685777637
Exp2,14001,45.333333333333336,36.77777777777778,285.55555555555554,228.8888888888889,7.443384529676799,6.479097315939421,240.2222222222222,190.61111111111111,0.2986666666666666,0.2308888888888889,0.1262222222222222,0.1092777777777777,0.8015564202334632,0.8704504369090751,0.8657570422535211,0.7730654761904763
Exp2,14002,33.111111111111114,32.44444444444444,253.33333333333331,309.44444444444446,8.281120966905279,10.490118269530036,220.2222222222222,272.1666666666667,0.2495555555555555,0.1961666666666666,0.1288888888888889,0.1002777777777777,1.2214912280701755,1.2667510004325266,0.7780172413793104,0.7860641139804097
Exp2,14003,36.333333333333336,30.111111111111114,284.4444444444444,288.88888888888886,7.034240042818475,12.000607069155455,244.33333333333331,262.44444444444446,0.1896666666666666,0.156,0.1130555555555555,0.0868888888888888,1.015625,1.70602751627837,0.7685503685503685,0.8224956063268893
Exp2,14004,35.22222222222222,27.38888888888889,305.27777777777777,265.5555555555556,10.1135116656597,14.2668430335097,267.94444444444446,238.16666666666663,0.2612222222222222,0.1878333333333333,0.1070555555555555,0.0835,0.869881710646042,1.410671535778476,0.7799688635184224,0.7190557209698002
Exp2,14005,24.444444444444443,45.44444444444444,295.55555555555554,263.8888888888889,17.28125888036374,7.464896409014057,270.27777777777777,218.44444444444449,0.235,0.2103333333333333,0.1175555555555555,0.0898888888888889,0.892857142857143,0.4319648505177033,0.7646502835538752,0.8950354609929079
Exp2,14006,35.22222222222222,26.722222222222214,328.8888888888889,271.6666666666667,9.839594812824904,9.684098639455785,291.4444444444444,240.83333333333331,0.2588888888888889,0.2091666666666666,0.1345555555555555,0.11,0.8260135135135135,0.984196892623419,0.8175061932287365,0.80793991416309
Exp2,14007,26.166666666666668,31.666666666666668,284.4444444444444,267.5,11.673399218107765,12.398723344556675,260.4444444444444,235.83333333333331,0.1567777777777777,0.1394999999999999,0.0852222222222222,0.0701666666666666,0.9404296875,1.0621347829279917,0.8233376792698825,0.8897944720056697
Exp2,14008,36.333333333333336,32.88888888888889,313.8888888888889,267.5,12.092380847424264,16.41812865497076,276.72222222222223,227.0,0.2153888888888888,0.1651666666666666,0.0951111111111111,0.0661666666666666,0.8522123893805309,1.3577250718552998,0.695677570093458,0.7668300232138252
Exp2,14010,44.44444444444444,34.0,272.77777777777777,275.5555555555556,6.384978733266401,9.490365716788482,228.33333333333331,240.44444444444443,0.238,0.2193333333333333,0.1106666666666666,0.1017777777777777,1.0101832993890023,1.486358234420217,0.9196787148594378,0.9215686274509806
Exp2,14011,42.0,39.05555555555556,310.5555555555556,288.6111111111111,7.00466893631821,8.604941626409017,264.4444444444444,249.5555555555556,0.1923333333333333,0.1285,0.0955,0.0558333333333333,0.9293381037567082,1.2284580048878,0.5846422338568934,0.6681109185441941
Exp2,14014,26.55555555555556,28.111111111111114,295.5555555555556,256.94444444444446,15.492424242424242,12.977513227513228,269.0,228.05555555555557,0.1892222222222222,0.1459444444444444,0.1074444444444444,0.0720555555555555,0.869360902255639,0.8376683354678465,0.670630816959669,0.7712859659424545
Exp2,14016,35.333333333333336,31.111111111111114,338.3333333333333,269.72222222222223,10.412678675806369,9.365552886852695,301.4444444444444,238.2777777777778,0.2583888888888889,0.1933888888888889,0.1292777777777778,0.0830555555555555,0.797208538587849,0.8994374241676502,0.642458100558659,0.7484411954418404
Exp2,14018,33.77777777777778,32.111111111111114,320.5555555555556,256.6666666666667,12.9939551292215,14.144380311046978,286.77777777777777,224.5555555555556,0.2282222222222222,0.1945555555555555,0.1146666666666666,0.0989999999999999,0.8006932409012131,1.0885354128427258,0.8633720930232558,0.8524829600778968
Exp2,14019,28.222222222222225,35.22222222222222,262.22222222222223,291.22222222222223,15.373753759321056,8.26774440415897,232.33333333333331,253.22222222222223,0.1738888888888889,0.1564444444444444,0.0822777777777777,0.0643333333333333,1.110593220338983,0.5377830641489404,0.7819041188386225,0.8996805111821086
Exp2,14020,27.444444444444446,36.0,273.3333333333333,286.11111111111114,11.6380097090242,12.180572513905846,245.88888888888889,250.1111111111111,0.2072222222222222,0.1544444444444444,0.0957777777777777,0.0732222222222222,1.046747967479675,1.0466198962234012,0.7645011600928074,0.745308310991957
Exp2,14022,36.333333333333336,27.666666666666668,285.5555555555556,262.77777777777777,9.577631778213172,11.608289241622574,249.2222222222222,235.1111111111111,0.2294444444444444,0.2171111111111111,0.0993333333333333,0.0942222222222222,0.9202334630350192,1.2120208325432456,0.948545861297539,0.9462469733656176
Exp2,14023,32.55555555555556,29.0,333.3333333333333,277.22222222222223,10.066550925925926,12.596991742825075,298.8888888888889,248.22222222222223,0.2310555555555555,0.1525555555555555,0.1203333333333333,0.0838888888888888,0.8316666666666668,1.2513711831906715,0.6971375807940904,0.6602548689588843
Exp2,14024,34.44444444444444,21.555555555555557,258.8888888888889,198.33333333333331,7.407106990294454,10.452553485162182,224.44444444444443,175.38888888888889,0.1947777777777778,0.1422222222222222,0.0905555555555555,0.069,0.7660944206008583,1.4111519516132522,0.7619631901840491,0.7301768397033656
Exp2,14026,41.0,45.77777777777777,268.88888888888886,297.88888888888886,6.843039748922102,7.422098953922069,227.88888888888889,252.11111111111111,0.2028888888888889,0.1878888888888889,0.0953333333333333,0.0891111111111111,1.1078512396694216,1.0846201726493228,0.9347319347319344,0.9260679079956188
Exp2,14028,26.88888888888889,33.44444444444444,259.72222222222223,264.44444444444446,8.86900871459695,8.320847710803095,228.7222222222222,231.0,0.1850555555555555,0.1417777777777777,0.0936111111111111,0.0755555555555555,1.0181818181818183,0.9381936559728856,0.8071216617210684,0.7661362954067847
Exp2,14030,38.44444444444445,34.88888888888889,299.6666666666667,272.22222222222223,11.20724961683743,8.468640238141518,263.4444444444444,237.33333333333331,0.1712222222222222,0.148,0.0872777777777777,0.0674444444444444,0.9084167593622544,0.7556394769166639,0.772756206238065,0.8643737832576247
Exp2,14031,35.22222222222222,33.666666666666664,260.55555555555554,275.0,10.577695069158484,8.423447745669968,227.88888888888889,240.7777777777778,0.1769444444444444,0.1571111111111111,0.0929444444444444,0.0817777777777777,1.0554371002132197,0.7963405723644198,0.8798565451285117,0.887912087912088
Exp2,14032,33.333333333333336,31.11111111111111,306.11111111111114,249.44444444444449,9.52749527161292,9.296851467468732,272.77777777777777,218.33333333333331,0.1658888888888889,0.1476666666666666,0.0832222222222222,0.0672222222222222,0.8148820326678765,0.9757917692353636,0.807743658210948,0.8901540522438043
Exp2,15001,29.33333333333333,20.11111111111111,309.72222222222223,258.3333333333333,14.836820586820588,14.63376411170529,278.3333333333333,234.66666666666663,0.1789444444444444,0.1623333333333333,0.0954444444444444,0.0763333333333333,0.8340807174887892,0.9863140169467526,0.79976717112922,0.9071716858118596
Exp2,15004,27.555555555555557,23.555555555555557,262.77777777777777,230.5555555555556,10.892686777745022,10.09669838553022,235.16666666666663,206.8888888888889,0.1695555555555555,0.1199444444444444,0.0821111111111111,0.0626111111111111,0.8773784355179705,0.9269245128905116,0.7625169147496617,0.7074049803407603
Exp2,15005,38.11111111111112,36.88888888888889,310.27777777777777,302.77777777777777,8.239568824080656,9.841381230854914,270.4444444444444,265.8888888888889,0.1511666666666666,0.1288333333333333,0.0851666666666666,0.0627222222222222,0.9758281110116384,1.1944048822182127,0.7364644487932159,0.8522601984564497
Exp2,15006,25.222222222222225,37.55555555555556,298.3333333333333,267.22222222222223,12.556863393505552,8.206856813897042,273.1111111111111,229.66666666666663,0.2166666666666666,0.2029999999999999,0.1084444444444444,0.088,0.8957169459962757,0.653575383972215,0.8114754098360656,0.936923076923077
Exp2,15007,27.77777777777777,24.77777777777777,265.55555555555554,290.0,10.012450211637203,11.59998129442574,237.7777777777778,265.22222222222223,0.2065555555555555,0.1535555555555555,0.0997777777777777,0.0664444444444444,1.092050209205021,1.1585557030728992,0.6659242761692649,0.7434104357181279
Exp2,15008,27.27777777777777,22.444444444444443,273.3333333333333,242.2222222222222,13.237419871794872,12.35944055944056,242.16666666666669,220.61111111111111,0.2308333333333333,0.1770555555555555,0.1221666666666666,0.0860555555555555,0.8861788617886178,0.9336744380054732,0.7044110959527057,0.7670276774969915
Exp2,15009,23.0,37.72222222222222,283.3333333333333,301.38888888888886,8.943877551020408,9.274510807154778,251.16666666666663,263.6666666666667,0.2329999999999999,0.1882777777777777,0.1354999999999999,0.0937777777777777,1.0637254901960784,1.0369675517412074,0.6920869208692088,0.8080591320934669
Exp2,15010,38.77777777777778,33.61111111111111,307.77777777777777,269.4444444444444,14.803690825853948,9.242779333955804,271.22222222222223,235.83333333333331,0.2059444444444444,0.1748888888888888,0.1202777777777777,0.0863888888888888,0.875451263537906,0.6243564150781726,0.7182448036951501,0.8492042082546533
Exp2,15012,25.666666666666668,22.05555555555556,242.5,223.88888888888889,14.874417249417249,10.924074074074072,229.33333333333331,204.88888888888889,0.1701666666666666,0.132,0.0845,0.0637222222222222,0.9232531500572736,0.73442030641584,0.7541091387245232,0.7757100881488738
Exp2,15014,43.11111111111112,41.22222222222222,284.1666666666667,257.77777777777777,8.412856257885498,6.425738077638772,242.2777777777778,216.55555555555557,0.2779999999999999,0.1722222222222222,0.1128888888888888,0.0805555555555555,0.9071358748778104,0.763799817881808,0.7135826771653543,0.6195043964828139
Exp2,15015,31.0,27.777777777777786,294.44444444444446,289.44444444444446,11.677287809440818,11.216464481746156,263.44444444444446,261.6666666666667,0.2206666666666666,0.1832222222222222,0.1071111111111111,0.0822222222222222,0.9830188679245284,0.9605367842931732,0.7676348547717842,0.8303121852970794
Exp2,15016,24.277777777777786,21.55555555555556,325.8333333333333,215.0,18.178482807515067,25.92361111111111,301.5,198.8333333333333,0.1796666666666666,0.1573333333333333,0.0935,0.0746666666666666,0.659846547314578,1.426060215563984,0.7985739750445632,0.8756957328385899
Exp2,15017,39.0,37.22222222222222,295.8333333333333,273.05555555555554,8.43555853317758,8.759153466454807,257.22222222222223,235.0,0.1780555555555555,0.1425,0.0853888888888888,0.0649444444444444,0.9230046948356808,1.0383608189077826,0.7605725439167209,0.8003120124804992
Exp2,15019,33.88888888888889,37.44444444444444,334.72222222222223,313.3333333333333,13.290536315536317,10.940933660231906,298.8888888888889,275.8888888888889,0.2939444444444444,0.252,0.1409444444444444,0.102,0.9360995850622406,0.8232123520434778,0.7236893969255025,0.8573048573048573
Exp2,15020,26.0,36.0,223.33333333333331,176.66666666666666,9.188552188552189,7.319708715057552,197.33333333333331,140.66666666666666,0.2323333333333333,0.1776666666666666,0.093,0.0783333333333333,0.7910447761194029,0.7966117582895174,0.8422939068100356,0.7647058823529412
Exp2,15021,19.33333333333333,19.33333333333333,259.72222222222223,183.33333333333331,33.95286195286195,20.61904761904762,241.33333333333331,164.66666666666666,0.2336666666666666,0.142,0.1052777777777777,0.0601666666666666,0.7058823529411765,0.6072845242817476,0.571503957783641,0.6077032810271041
Exp2,15024,26.55555555555556,27.666666666666668,309.58333333333337,276.1111111111111,11.728305137844613,18.09699616003964,279.25,246.72222222222223,0.2670833333333333,0.214,0.1166666666666666,0.0961666666666666,0.8918797667115297,1.5430188716394058,0.8242857142857143,0.8012480499219968
Exp2,15026,43.0,48.22222222222222,293.8888888888889,302.77777777777777,6.996457529575655,6.651115023096963,250.7222222222222,255.11111111111111,0.3908888888888889,0.2929444444444444,0.1568333333333333,0.1219444444444444,1.0302457466918713,0.9506403769309184,0.777541622387531,0.7494314951677089
Exp2,15031,35.44444444444444,33.333333333333336,291.38888888888886,329.1666666666667,9.62927141637812,11.954400268838253,255.83333333333331,296.3888888888889,0.2700555555555555,0.2270555555555555,0.1216111111111111,0.1043333333333333,1.1296472831267876,1.241464670785517,0.8579259936043856,0.8407735033943634
Exp2,16005,30.61111111111111,20.77777777777777,316.6666666666667,238.33333333333331,11.33888182873317,12.758454106280192,286.3333333333333,215.33333333333331,0.177,0.1485,0.0893333333333333,0.0706666666666666,0.7526315789473684,1.1251950852816694,0.791044776119403,0.8389830508474575
Exp2,16017,33.38888888888889,35.94444444444444,298.6111111111111,271.1111111111111,10.0080213143148,10.443420820029006,265.22222222222223,235.16666666666663,0.297,0.2608888888888889,0.1317222222222222,0.0985555555555555,0.907906976744186,1.043505053800339,0.7482075073808521,0.8784137673026562
